BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE,SALE DATE
3,SHEEPSHEAD BAY,47  CONDO NON-BUSINESS STORAGE,4,7437,1118,,RS,2570 EAST 17TH   STREET,S-9,11235,0,0,1, -, -,0,4,RS, -,10/1/15
3,SHEEPSHEAD BAY,47  CONDO NON-BUSINESS STORAGE,4,8786,1019,,RS,2747 EAST 26TH   STREET,SR5,11235,0,0,1, -, -,2011,4,RS, -,7/7/16
3,SHEEPSHEAD BAY,48  CONDO TERRACES/GARDENS/CABANAS,4,7411,1008,,RT,2436 EAST 11TH   STREET,Y2,11235,0,0,1, -, -,2015,4,RT, -,6/20/16
3,SHEEPSHEAD BAY,48  CONDO TERRACES/GARDENS/CABANAS,4,7411,1014,,RT,2438 EAST 11TH   STREET,Y3,11235,0,0,1, -, -,2015,4,RT, -,6/20/16
3,SHEEPSHEAD BAY,48  CONDO TERRACES/GARDENS/CABANAS,4,7411,1020,,RT,2440 EAST 11TH   STREET,Y4,11235,0,0,1, -, -,2015,4,RT, -,6/20/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,300,,A5,697 VANDALIA AVENUE,,11239,1,0,1," 3,516 "," 1,668 ",2012,1,A5, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,301,,A4,694 EGAN STREET,,11239,1,0,1," 2,183 "," 1,640 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,302,,A4,696 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,303,,A4,698 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,304,,A4,700 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,305,,A4,702 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,306,,A4,704 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,307,,A4,706 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,308,,A4,708 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,309,,A4,710 EGAN STREET,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,310,,A4,712 EGAN STREET,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,311,,A4,714 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,312,,A4,716 EGAN STREET,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,313,,A4,718 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,314,,A4,720 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,315,,A4,722 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,316,,A4,724 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,317,,A4,726 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,318,,A4,728 EGAN STREET,,11239,1,0,1," 1,638 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,319,,A4,730 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,320,,A4,732 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,321,,A4,734 EGAN STREET,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,322,,A4,736 EGAN STREET,,11239,1,0,1," 2,375 "," 1,668 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,323,,A4,693 VANDALIA AVENUE,,11239,1,0,1," 3,516 "," 1,668 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,324,,A4,695 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,326,,A4,699 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,327,,A4,701 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,328,,A4,703 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,329,,A4,705 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,330,,A4,707 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,331,,A4,709 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,332,,A4,711 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,333,,A4,713 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,334,,A4,715 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,335,,A4,717 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,336,,A4,719 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,337,,A4,721 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,338,,A4,723 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,339,,A4,725 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,340,,A4,727 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,341,,A4,729 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,342,,A4,731 VANDALIA AVENUE,,11239,1,0,1," 2,090 "," 1,662 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,343,,A4,738 EGAN STREET,,11239,1,0,1," 2,375 "," 1,668 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,344,,A4,740 EGAN STREET,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,345,,A4,742 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,346,,A4,744 EGAN STREET,,11239,1,0,1," 1,900 "," 1,634 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,347,,A4,746 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,348,,A4,748 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,349,,A4,750 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,350,,A4,752 EGAN STREET,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,351,,A4,754 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,352,,A4,756 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,353,,A4,758 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,354,,A4,760 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,355,,A4,762 EGAN STREET,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,356,,A4,764 EGAN STREET,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,357,,A4,766 EGAN STREET,,11239,1,0,1," 1,638 "," 1,606 ",2015,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,358,,A4,768 EGAN STREET,,11239,1,0,1," 4,466 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,359,,A4,733 VANDALIA AVENUE,,11239,1,0,1," 2,375 "," 1,640 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,360,,A4,735 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,640 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,361,,A4,737 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,362,,A4,739 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,363,,A4,741 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,364,,A4,743 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,632 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,365,,A4,745 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,366,,A4,747 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,367,,A4,749 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,368,,A4,751 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,369,,A4,753 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,370,,A4,755 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,371,,A4,757 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,372,,A4,759 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,638 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,373,,A4,761 VANDALIA AVENUE,,11239,1,0,1," 1,900 "," 1,606 ",2012,1,A4, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,374,,A5,763 VANDALIA AVENUE,,11239,1,0,1," 4,470 "," 1,640 ",2012,1,A5, -,8/17/16
3,SPRING CREEK,01  ONE FAMILY DWELLINGS,1,4452,622,,A5,534 EGAN STREET,,11239,1,0,1," 3,316 "," 1,640 ",2008,1,A5, -,4/5/16
3,SPRING CREEK,02  TWO FAMILY DWELLINGS,1,4586,976,,B2,910 ERSKINE STREET,,11239,2,0,2," 2,360 "," 1,606 ",2015,1,B2, -,8/17/16
3,SPRING CREEK,02  TWO FAMILY DWELLINGS,1,4586,977,,B2,912 ERSKINE STREET,,11239,2,0,2," 3,705 "," 1,662 ",2015,1,B2, -,8/17/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,208,,V0,1214 JEROME STREET,,11239,0,0,0," 3,570 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,208,,V0,1214 JEROME STREET,,11239,0,0,0," 3,570 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,208,,V0,1214 JEROME STREET,,11239,0,0,0," 3,570 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,208,,V0,1214 JEROME STREET,,11239,0,0,0," 3,570 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,209,,V0,1216 JEROME STREET,,11239,0,0,0," 2,458 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,209,,V0,1216 JEROME STREET,,11239,0,0,0," 2,458 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,209,,V0,1216 JEROME STREET,,11239,0,0,0," 2,458 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,209,,V0,1216 JEROME STREET,,11239,0,0,0," 2,458 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,210,,V0,1218 JEROME STREET,,11239,0,0,0," 2,432 ", -,0,1,V0, 83,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,210,,V0,1218 JEROME STREET,,11239,0,0,0," 2,432 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,210,,V0,1218 JEROME STREET,,11239,0,0,0," 2,432 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,210,,V0,1218 JEROME STREET,,11239,0,0,0," 2,432 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,211,,V0,1220 JEROME STREET,,11239,0,0,0," 2,414 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,211,,V0,1220 JEROME STREET,,11239,0,0,0," 2,414 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,211,,V0,1220 JEROME STREET,,11239,0,0,0," 2,414 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,211,,V0,1220 JEROME STREET,,11239,0,0,0," 2,414 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,212,,V0,1222 JEROME STREET,,11239,0,0,0," 2,405 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,212,,V0,1222 JEROME STREET,,11239,0,0,0," 2,405 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,212,,V0,1222 JEROME STREET,,11239,0,0,0," 2,405 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,212,,V0,1222 JEROME STREET,,11239,0,0,0," 2,405 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,213,,V0,1224 JEROME STREET,,11239,0,0,0," 2,403 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,213,,V0,1224 JEROME STREET,,11239,0,0,0," 2,403 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,213,,V0,1224 JEROME STREET,,11239,0,0,0," 2,403 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,213,,V0,1224 JEROME STREET,,11239,0,0,0," 2,403 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,214,,V0,1226 JEROME STREET,,11239,0,0,0," 2,408 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,214,,V0,1226 JEROME STREET,,11239,0,0,0," 2,408 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,214,,V0,1226 JEROME STREET,,11239,0,0,0," 2,408 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,214,,V0,1226 JEROME STREET,,11239,0,0,0," 2,408 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,215,,V0,1228 JEROME STREET,,11239,0,0,0," 5,423 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,215,,V0,1228 JEROME STREET,,11239,0,0,0," 5,423 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,215,,V0,1228 JEROME STREET,,11239,0,0,0," 5,423 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,215,,V0,1228 JEROME STREET,,11239,0,0,0," 5,423 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,216,,V0,419 SCHROEDERS AVENUE,,11239,0,0,0," 2,392 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,216,,V0,419 SCHROEDERS AVENUE,,11239,0,0,0," 2,392 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,216,,V0,419 SCHROEDERS AVENUE,,11239,0,0,0," 2,392 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,216,,V0,419 SCHROEDERS AVENUE,,11239,0,0,0," 2,392 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,217,,V0,417 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,217,,V0,417 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,217,,V0,417 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,217,,V0,417 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,218,,V0,415 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,218,,V0,415 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,218,,V0,415 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,218,,V0,415 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,219,,V0,413 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,219,,V0,413 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,219,,V0,413 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,219,,V0,413 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,220,,V0,411 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,220,,V0,411 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,220,,V0,411 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,220,,V0,411 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,221,,V0,409 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,221,,V0,409 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,221,,V0,409 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,221,,V0,409 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,222,,V0,407 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,222,,V0,407 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,222,,V0,407 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,222,,V0,407 SCHROEDERS AVENUE,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,223,,V0,405 SCHROEDERS AVENUE,,11239,0,0,0," 1,863 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,223,,V0,405 SCHROEDERS AVENUE,,11239,0,0,0," 1,863 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,223,,V0,405 SCHROEDERS AVENUE,,11239,0,0,0," 1,863 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,223,,V0,405 SCHROEDERS AVENUE,,11239,0,0,0," 1,863 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,241,,V0,1233 JEROME STREET,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/27/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,241,,V0,1233 JEROME STREET,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,241,,V0,1233 JEROME STREET,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
3,SPRING CREEK,05  TAX CLASS 1 VACANT LAND,1B,4452,241,,V0,1233 JEROME STREET,,11239,0,0,0," 2,000 ", -,0,1,V0, -,6/2/16
